underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,341.91,*,SPX900421P00330000,,put,04/21/1990,03/16/1990,330,2.25,2,2.375,4599,6386,0.1765,-0.2142,1.5383,-6.2262,31.3106,SPX900421P00330000
SPX,341.91,*,SPX900421P00335000,,put,04/21/1990,03/16/1990,335,3.125,3.125,3.375,1080,5256,0.1667,-0.2919,1.9178,-6.5579,36.8654,SPX900421P00335000
SPX,341.91,*,SPX900421P00340000,,put,04/21/1990,03/16/1990,340,4.5,4.75,4.875,822,9007,0.1595,-0.3918,2.2432,-6.4754,41.2514,SPX900421P00340000
SPX,341.91,*,SPX900421P00345000,,put,04/21/1990,03/16/1990,345,6.75,6.375,6.75,34,1006,0.1489,-0.5085,2.4943,-5.3942,42.828,SPX900421P00345000
SPX,341.91,*,SPX900421P00350000,,put,04/21/1990,03/16/1990,350,9.375,9.25,9.5,95,203,0.1448,-0.633,2.4223,-3.7978,40.4352,SPX900421P00350000
SPX,341.91,*,SPX900421P00355000,,put,04/21/1990,03/16/1990,355,13.375,12.875,13.375,9,11,0.1554,-0.7271,1.9923,-2.6792,35.6947,SPX900421P00355000
SPX,341.91,*,SPX900421P00360000,,put,04/21/1990,03/16/1990,360,0,17.25,17.625,0,35,0.01,-1,0,6.8566,0,SPX900421P00360000
SPX,341.91,*,SPX900616C00250000,,call,06/16/1990,03/16/1990,250,94,93.25,94.25,1628,646,0.01,1,0,-4.7107,0,SPX900616C00250000
SPX,341.91,*,SPX900616C00275000,,call,06/16/1990,03/16/1990,275,70,69.625,70.625,200,583,0.01,1,0,-5.1817,0,SPX900616C00275000
SPX,341.91,*,SPX900616C00300000,,call,06/16/1990,03/16/1990,300,46.5,46,46.75,20,398,0.01,1,0,-5.6528,0,SPX900616C00300000
SPX,341.91,*,SPX900616C00305000,,call,06/16/1990,03/16/1990,305,0,42,43,0,180,0.1718,0.9421,0.393,-7.2094,19.8903,SPX900616C00305000
SPX,341.91,*,SPX900616C00310000,,call,06/16/1990,03/16/1990,310,0,37.625,38.375,0,25,0.1672,0.9221,0.5077,-7.5833,25.012,SPX900616C00310000
SPX,341.91,*,SPX900616C00315000,,call,06/16/1990,03/16/1990,315,0,33.25,34,0,26,0.1674,0.8901,0.6538,-8.1199,32.2564,SPX900616C00315000
SPX,341.91,*,SPX900616C00320000,,call,06/16/1990,03/16/1990,320,28.125,29,29.75,100,285,0.1659,0.8528,0.8084,-8.5844,39.5165,SPX900616C00320000
SPX,341.91,*,SPX900616C00325000,,call,06/16/1990,03/16/1990,325,0,24.75,25.375,0,11736,0.1571,0.8175,0.9811,-8.7538,45.428,SPX900616C00325000
SPX,341.91,*,SPX900616C00330000,,call,06/16/1990,03/16/1990,330,20.625,20.75,21.375,502,2838,0.1527,0.7675,1.165,-8.9756,52.4334,SPX900616C00330000
SPX,341.91,*,SPX900616C00335000,,call,06/16/1990,03/16/1990,335,0,16.875,17.5,0,4249,0.1462,0.7106,1.3624,-8.9891,58.7013,SPX900616C00335000
SPX,341.91,*,SPX900616C00340000,,call,06/16/1990,03/16/1990,340,13.25,13.125,13.375,293,4965,0.1315,0.6499,1.6409,-8.5499,63.5871,SPX900616C00340000
SPX,341.91,*,SPX900616C00345000,,call,06/16/1990,03/16/1990,345,10.125,10.125,10.5,1310,3222,0.1313,0.5652,1.7464,-8.326,67.5646,SPX900616C00345000
SPX,341.91,*,SPX900616C00350000,,call,06/16/1990,03/16/1990,350,7.5,7.25,7.625,2038,11030,0.1249,0.476,1.858,-7.6132,68.3567,SPX900616C00350000
SPX,341.91,*,SPX900616C00355000,,call,06/16/1990,03/16/1990,355,5.125,4.75,5.125,1278,10956,0.1172,0.3786,1.8904,-6.5423,65.2836,SPX900616C00355000
SPX,341.91,*,SPX900616C00360000,,call,06/16/1990,03/16/1990,360,3,3,3.25,9,9246,0.1115,0.2816,1.7642,-5.2946,57.9455,SPX900616C00360000
SPX,341.91,*,SPX900616C00365000,,call,06/16/1990,03/16/1990,365,1.625,1.625,1.75,1310,9347,0.1031,0.1852,1.5092,-3.7512,45.8576,SPX900616C00365000
SPX,341.91,*,SPX900616C00370000,,call,06/16/1990,03/16/1990,370,0.875,0.75,0.875,1600,2998,0.0977,0.1102,1.1228,-2.4226,32.3258,SPX900616C00370000
SPX,341.91,*,SPX900616C00375000,,call,06/16/1990,03/16/1990,375,0.625,0.438,0.625,672,2523,0.1037,0.0793,0.8297,-1.9352,25.3395,SPX900616C00375000
SPX,341.91,*,SPX900616C00380000,,call,06/16/1990,03/16/1990,380,0,0.313,0.438,0,1177,0.1086,0.0563,0.608,-1.5088,19.4528,SPX900616C00380000
SPX,341.91,*,SPX900616C00385000,,call,06/16/1990,03/16/1990,385,0.125,0.125,0.25,1230,8170,0.109,0.0345,0.4078,-0.9976,13.101,SPX900616C00385000
SPX,341.91,*,SPX900616P00250000,,put,06/16/1990,03/16/1990,250,0.5,0.438,0.5,1300,12602,0.3406,-0.0217,0.0888,-1.4979,8.9126,SPX900616P00250000
SPX,341.91,*,SPX900616P00275000,,put,06/16/1990,03/16/1990,275,1.25,1.25,1.375,125,8144,0.3116,-0.0567,0.213,-2.9139,19.5583,SPX900616P00275000
SPX,341.91,*,SPX900616P00300000,,put,06/16/1990,03/16/1990,300,2.75,2.5,2.75,727,14264,0.2633,-0.1173,0.4355,-4.0139,33.7886,SPX900616P00300000
SPX,341.91,*,SPX900616P00305000,,put,06/16/1990,03/16/1990,305,0,2.875,3.25,0,1030,0.2558,-0.1376,0.501,-4.2863,37.7668,SPX900616P00305000
SPX,341.91,*,SPX900616P00310000,,put,06/16/1990,03/16/1990,310,3.5,3.375,3.625,52,5554,0.2432,-0.1568,0.575,-4.3498,41.2081,SPX900616P00310000
SPX,341.91,*,SPX900616P00315000,,put,06/16/1990,03/16/1990,315,4.125,3.875,4.125,101,2160,0.232,-0.1805,0.66,-4.4278,45.1249,SPX900616P00315000
SPX,341.91,*,SPX900616P00320000,,put,06/16/1990,03/16/1990,320,4.75,4.625,5,655,10735,0.2267,-0.2136,0.7482,-4.6589,49.9692,SPX900616P00320000
SPX,341.91,*,SPX900616P00325000,,put,06/16/1990,03/16/1990,325,5.5,5.25,5.625,56,10385,0.2138,-0.2449,0.8565,-4.554,53.9487,SPX900616P00325000
SPX,341.91,*,SPX900616P00330000,,put,06/16/1990,03/16/1990,330,6.125,6.25,6.5,1081,5679,0.2032,-0.2838,0.9715,-4.4364,58.1606,SPX900616P00330000
SPX,341.91,*,SPX900616P00335000,,put,06/16/1990,03/16/1990,335,8,7.125,7.375,120,5819,0.1899,-0.3275,1.1075,-4.1073,61.9733,SPX900616P00335000
SPX,341.91,*,SPX900616P00340000,,put,06/16/1990,03/16/1990,340,8.5,8.375,8.625,929,10006,0.1796,-0.381,1.2362,-3.72,65.4099,SPX900616P00340000
SPX,341.91,*,SPX900616P00345000,,put,06/16/1990,03/16/1990,345,9.875,9.875,10.375,135,5647,0.1729,-0.4431,1.3302,-3.2663,67.7842,SPX900616P00345000
SPX,341.91,*,SPX900616P00350000,,put,06/16/1990,03/16/1990,350,12,12.25,12.375,1361,12871,0.1655,-0.511,1.4037,-2.5695,68.4549,SPX900616P00350000
SPX,341.91,*,SPX900616P00355000,,put,06/16/1990,03/16/1990,355,0,14.375,14.875,0,478,0.1605,-0.582,1.4176,-1.7441,67.0286,SPX900616P00355000
SPX,341.91,*,SPX900616P00360000,,put,06/16/1990,03/16/1990,360,17.875,17.25,17.875,14,1417,0.01,-1,0,6.7834,0,SPX900616P00360000
SPX,341.91,*,SPX900616P00365000,,put,06/16/1990,03/16/1990,365,20.625,20.75,21.5,164,255,0.01,-1,0,6.8776,0,SPX900616P00365000
SPX,341.91,*,SPX900616P00370000,,put,06/16/1990,03/16/1990,370,0,24.875,25.875,0,51,0.01,-1,0,6.9718,0,SPX900616P00370000
SPX,341.91,*,SPX900616P00375000,,put,06/16/1990,03/16/1990,375,30,29.125,30.125,208,1592,0.01,-1,0,7.066,0,SPX900616P00375000
SPX,341.91,*,SPX900616P00380000,,put,06/16/1990,03/16/1990,380,0,33.625,34.625,0,75,0.01,-1,0,7.1602,0,SPX900616P00380000
SPX,341.91,*,SPX900616P00385000,,put,06/16/1990,03/16/1990,385,39,38.875,39.625,1120,289,0.01,-1,0,7.2544,0,SPX900616P00385000
SPX,341.91,*,SPX900922C00275000,,call,09/22/1990,03/16/1990,275,73.25,73.875,74.875,6,12,0.01,1,0,-5.0853,0,SPX900922C00275000
SPX,341.91,*,SPX900922C00300000,,call,09/22/1990,03/16/1990,300,52.5,52.375,53.375,15,0,0.1435,0.9522,0.281,-6.1471,24.5458,SPX900922C00300000
SPX,341.91,*,SPX900922C00305000,,call,09/22/1990,03/16/1990,305,0,48.125,49.125,0,0,0.1507,0.9251,0.3803,-6.5066,34.8672,SPX900922C00305000
SPX,341.91,*,SPX900922C00310000,,call,09/22/1990,03/16/1990,310,0,44,45,0,0,0.155,0.8957,0.4731,-6.8314,44.632,SPX900922C00310000
SPX,341.91,*,SPX900922C00315000,,call,09/22/1990,03/16/1990,315,0,40,41,0,0,0.1576,0.8639,0.5614,-7.1126,53.8562,SPX900922C00315000
SPX,341.91,*,SPX900922C00320000,,call,09/22/1990,03/16/1990,320,0,35.875,36.875,0,500,0.1548,0.8352,0.6494,-7.2623,61.1855,SPX900922C00320000
SPX,341.91,*,SPX900922C00325000,,call,09/22/1990,03/16/1990,325,0,31.875,32.875,0,7087,0.1518,0.8025,0.742,-7.3692,68.5333,SPX900922C00325000
SPX,341.91,*,SPX900922C00330000,,call,09/22/1990,03/16/1990,330,0,28.25,29,0,0,0.1483,0.7659,0.8382,-7.418,75.6435,SPX900922C00330000
SPX,341.91,*,SPX900922C00335000,,call,09/22/1990,03/16/1990,335,25.25,24.625,25.375,3000,150,0.1457,0.7235,0.9306,-7.4227,82.5306,SPX900922C00335000
SPX,341.91,*,SPX900922C00340000,,call,09/22/1990,03/16/1990,340,0,20.875,21.625,0,6107,0.1394,0.6802,1.0396,-7.281,88.1941,SPX900922C00340000
SPX,341.91,*,SPX900922C00345000,,call,09/22/1990,03/16/1990,345,16.75,17.625,18.375,500,502,0.1364,0.6286,1.1235,-7.1167,93.2576,SPX900922C00345000
SPX,341.91,*,SPX900922C00350000,,call,09/22/1990,03/16/1990,350,14,14.75,15.5,11,15385,0.1347,0.5726,1.1807,-6.8876,96.7805,SPX900922C00350000
SPX,341.91,*,SPX900922C00355000,,call,09/22/1990,03/16/1990,355,0,11.75,12.375,0,375,0.1277,0.5135,1.2659,-6.4343,98.3568,SPX900922C00355000
SPX,341.91,*,SPX900922C00360000,,call,09/22/1990,03/16/1990,360,0,9.25,9.75,0,121,0.1228,0.4498,1.306,-5.9183,97.6316,SPX900922C00360000
SPX,341.91,*,SPX900922C00375000,,call,09/22/1990,03/16/1990,375,4,3.875,4.125,311,7325,0.1122,0.2576,1.1666,-3.9609,79.6345,SPX900922C00375000
SPX,341.91,*,SPX900922P00275000,,put,09/22/1990,03/16/1990,275,0,3,3.375,0,871,0.289,-0.0929,0.2331,-2.445,41.0016,SPX900922P00275000
SPX,341.91,*,SPX900922P00300000,,put,09/22/1990,03/16/1990,300,0,5.375,5.625,0,14419,0.2537,-0.1574,0.3847,-2.8248,59.3912,SPX900922P00300000
SPX,341.91,*,SPX900922P00305000,,put,09/22/1990,03/16/1990,305,0,5.875,6.375,0,70,0.249,-0.1765,0.4221,-2.9094,63.9421,SPX900922P00305000
SPX,341.91,*,SPX900922P00310000,,put,09/22/1990,03/16/1990,310,7.125,6.5,7,25,48,0.2411,-0.195,0.4635,-2.9033,68.017,SPX900922P00310000
SPX,341.91,*,SPX900922P00315000,,put,09/22/1990,03/16/1990,315,0,7.25,7.75,0,2892,0.2341,-0.2161,0.5074,-2.8888,72.2933,SPX900922P00315000
SPX,341.91,*,SPX900922P00320000,,put,09/22/1990,03/16/1990,320,9.125,8.125,8.625,50,2665,0.2277,-0.2398,0.5532,-2.8551,76.6458,SPX900922P00320000
SPX,341.91,*,SPX900922P00325000,,put,09/22/1990,03/16/1990,325,9,9,9.5,25,11535,0.2201,-0.2649,0.6032,-2.7589,80.7817,SPX900922P00325000
SPX,341.91,*,SPX900922P00330000,,put,09/22/1990,03/16/1990,330,10.75,9.625,10.125,101,39,0.2083,-0.29,0.6661,-2.5328,84.4345,SPX900922P00330000
SPX,341.91,*,SPX900922P00335000,,put,09/22/1990,03/16/1990,335,11.5,11,11.5,347,476,0.2041,-0.3229,0.7129,-2.4186,88.5449,SPX900922P00335000
SPX,341.91,*,SPX900922P00340000,,put,09/22/1990,03/16/1990,340,0,12.5,12.75,0,279,0.1969,-0.3568,0.7678,-2.1837,92.006,SPX900922P00340000
SPX,341.91,*,SPX900922P00345000,,put,09/22/1990,03/16/1990,345,0,13.25,14,0,0,0.1882,-0.3936,0.8286,-1.8503,94.8907,SPX900922P00345000
SPX,341.91,*,SPX900922P00350000,,put,09/22/1990,03/16/1990,350,16.125,15,15.75,9,11623,0.183,-0.4345,0.8718,-1.5241,97.0844,SPX900922P00350000
SPX,341.91,*,SPX900922P00355000,,put,09/22/1990,03/16/1990,355,0,16.875,17.625,0,250,0.1771,-0.4781,0.9116,-1.1079,98.264,SPX900922P00355000
SPX,341.91,*,SPX900922P00360000,,put,09/22/1990,03/16/1990,360,0,19.125,19.875,0,10,0.173,-0.5234,0.9331,-0.6599,98.2436,SPX900922P00360000
SPX,341.91,*,SPX900922P00375000,,put,09/22/1990,03/16/1990,375,0,27.75,28.75,0,477,0.01,-1,0,6.9344,0,SPX900922P00375000
SPX,341.91,*,SPX901222C00250000,,call,12/22/1990,03/16/1990,250,0,99.5,100.5,0,235,0.01,1,0,-4.543,0,SPX901222C00250000
SPX,341.91,*,SPX901222C00275000,,call,12/22/1990,03/16/1990,275,0,78.125,79.125,0,3,0.01,1,0,-4.9973,0,SPX901222C00275000
SPX,341.91,*,SPX901222C00300000,,call,12/22/1990,03/16/1990,300,0,57.5,58.5,0,120,0.132,0.9507,0.2574,-5.8308,30.5908,SPX901222C00300000
SPX,341.91,*,SPX901222C00325000,,call,12/22/1990,03/16/1990,325,0,38,39,0,1017,0.1484,0.8075,0.6146,-6.7134,82.0657,SPX901222C00325000
SPX,341.91,*,SPX901222C00350000,,call,12/22/1990,03/16/1990,350,20.25,21,21.75,50,397,0.1366,0.6234,0.9264,-6.4398,113.9103,SPX901222C00350000
